video_url,video_id,video_type,question_id,question_type,task_type,question,clips,answer,count_details
https://www.youtube.com/watch?v=8ImtbHTX9gc,125,documentary,1489,A,Counting,How many experts interviewed appear in this documentary?,"[0:00:31,0:00:34], [0:00:43,0:00:47], [0:00:53,0:00:58] [0:1:07,0:01:09], [0:01:14,0:01:21], [0:01:58,0:02:12], [0:03:49,0:03:50], [0:18:51,0:18:56], [0:29:18,0:29:36], [0:37:15,0:37:19], [0:43:40,0:43:51], [0:47:26,0:48:21], [0:49:33,0:49:55].",13,
,125,documentary,1490,A,Enumeration,Please list all types of wild felines that appear in the video.,"[0:00:38,0:00:39], [0:01:11,0:01:12], [0:01:53,0:01:55], [0:02:19,0:02:20], [0:14:46,0:14:53], [0:16:00,0:16:06], [0:50:47,0:50:48], ","Leopard, Cheetah, Serval, African Wildcat, Tiger, Lion, European Wildcat, Lynx, Jungle Cat",
,125,documentary,1491,B,Counting,"In the Acro-Cats training scene, how many tricks did the gray cat ""Ally"" successfully perform before receiving a treat?","[0:48:05,0:48:10]",1,balancing trick
,125,documentary,1492,B,Enumeration,"Please list the steps of clicker training for the gray cat ""Ally"" as shown in the video.","[0:48:05,0:48:12]",Indicate trick with target stick → barrel balace→ Cat successfully performs trick → Clicker sounds → Give treat,
,125,documentary,1495,D,Counting,How many times does a completely black cat appear?,"[0:00:40,0:00:43], [0:01:13,0:01:19], [0:01:53,0:01:54], [0:02:00,0:02:02], [0:02:16,0:02:17], [0:09:30,0:09:31], [0:16:29,0:16:30], [0:25:55,0:25:56], [0:37:37,0:37:38], [0:38:43,0:38:45], [0:43:24,0:43:25]",12,
,125,documentary,1496,D,Enumeration,Please list all equipment used for scientific research and veterinary medicine that appears in the video.,"[0:00:21,0:00:24], [0:00:34,0:00:37], [0:00:48,0:00:58], [0:20:13,0:20:17], [0:45:27,0:45:32]","Anesthesia machine, Anesthesia mask, Pipette, Microplate, Test tube, MEG scanner, Computer displaying brain scan images, Digital calipers, Stethoscope",
,125,documentary,1497,E,Counting,"In the scene where cats are gathered on a stone wall, what is the maximum number of cats visible on screen at the same time?","[0:34:21,0:34:22]",3,"black, grey tabby"
,125,documentary,1498,E,Enumeration,"In the TICA Cat Show scene, please list the colors and designs of the ribbons decorating the cages.","[0:40:17,0:40:25] [0:40:50,0:40:55]","Red and white rosette, Purple, Orange simple ribbon",
,125,documentary,1499,F,Counting,How many times are wild felines shown in natural environments such as savannas or grasslands?,"[0:00:38,0:00:39], [0:01:11,0:01:12], [0:01:53,0:01:55], [0:02:19,0:02:20], [0:14:48,0:14:49], [0:16:00,0:16:06], [0:50:47,0:50:48] ",8,"Leopard, Cheetah, Serval, African Wildcat, Tiger, Lion, European Wildcat,Jungle Cat"
,125,documentary,1500,F,Enumeration,"Please list the main stages of cat domestication, from wild animals to pets, as explained in the video.","[0:22:04,0:22:23], [0:26:19,0:27:17], [0:35:37,0:35:48], [0:41:07,0:41:21]",Start of human agriculture and grain storage → Increase in mice targeting grain → Wildcats approaching human settlements in pursuit of mice → Humans tolerating wildcats as beneficial animals for pest control → Genetic selection of friendly individuals → Spread worldwide through human trade routes → Artificial breeding for specific appearances and traits,
,125,documentary,1493,C,Counting,"Excluding kitten meows and hisses, how many times can an adult cat's ""meow"" be heard?","[0:00:53,0:00:54], [0:09:09,0:09:10]",2,"grey tabby, orange tabby"
,125,documentary,1494,C,Enumeration,Please list the fields of study related to cats mentioned by the experts.,"[0:00:23,0:00:26], [0:00:36,0:00:37], [0:00:48,0:00:52], [0:01:00,0:01:03], [0:43:33,0:43:52]","Biology, Archaeology, Molecular Genetics, Neuroscience, Behavioral Science, Veterinary Medicine",
https://www.youtube.com/watch?v=A8n9wf0R1xo,126,live,1501,A,Counting,What is the total number of times models winked or blew a kiss at the camera?,"[0:01:41,0:01:46], [0:05:32,0:05:33], [0:07:50,0:07:51], [0:09:39,0:09:41], [0:10:19,0:10:20], [0:10:55,0:10:58], [0:11:40,0:11:41], [0:17:15,0:17:16], [0:29:42,0:29:44], [0:34:33,0:34:34], [0:39:31,0:39:34]",14,
,126,live,1502,A,Enumeration,Please list all vehicles that appeared in the video.,"[0:01:13,0:01:16], [0:01:28,0:01:38]","Car, Motorcycle, Van",
,126,live,1503,B,Counting,How many times was smoke sprayed on stage before Cher appeared?,"[0:31:15,0:31:33]",1,
,126,live,1504,B,Enumeration,Please list the sequence from the opening motorcycle scene until Cher's performance began.,"[0:01:16,0:02:14], [0:02:41,0:02:43], [0:05:51,0:05:53], [0:06:51,0:10:00], [0:11:59,0:12:01], [0:18:02,0:18:04], [0:18:43,0:18:45], [0:24:00,0:24:02], [0:30:30,0:30:32], [0:31:32,0:31:34]",Motorcycle scene → LISA's performance → Gigi Hadid's performance → Modern heritage → Tyla's performance → Dancer's performance → Orianthi's guitar performance → Models in black and red outfits on the runway → Choir's chorus → Cher's performance,
,126,live,1507,D,Counting,"What was the total number of times star-shaped objects (costume decorations, earrings, background, etc.) appeared?","[0:01:16,0:01:17], [0:01:41,0:01:42], [0:03:05,0:03:06], [0:03:17,0:03:18], [0:03:28,0:03:30], [0:09:10,0:09:11], [0:22:03,0:22:04], [0:22:23,0:22:24], [0:22:30,0:22:31], [0:23:12,0:23:13], [0:23:51,0:23:52], [0:24:18,0:24:29], [0:24:46,0:24:47]",13,
,126,live,1508,D,Enumeration,Please list the black-haired models who appeared with wings.,"[0:01:43,0:01:45], [0:22:36,0:22:39], [0:24:18,0:24:21], [0:24:26,0:24:29], [0:24:36,0:24:39], [0:25:00,0:25:03], [0:25:28,0:25:31]","Adriana Lima, Joan Smalls, Ashley Graham, Paloma Elsesser, Imaan Hammam, LISA, Jill Kortleve",
,126,live,1509,E,Counting,What was the maximum number of dancers simultaneously on stage during Cher's performance?,"[0:33:15,0:33:20], [0:37:15,0:37:20]",18,
,126,live,1510,E,Enumeration,"When all models gathered on stage for the finale, please list all colors of the outfits worn by the models in the front row.","[0:38:59,0:39:21]","Black, Silver, Red, Gold, White",
,126,live,1511,F,Counting,"In the latter half of the show, how many times did models pose in the center of the runway?","[0:19:50,0:37:43]",35,
,126,live,1512,F,Enumeration,"During LISA's performance, please list the city silhouettes displayed on the background screen.","[0:02:42,0:02:48], [0:03:19,0:03:25]",New York,
,126,live,1505,C,Counting,"How many times was the word ""women"" said in the opening narration?","[0:00:11,0:00:12], [0:00:26,0:00:27]",2,
,126,live,1506,C,Enumeration,Please list all artist names of the songs played in the video.,"[0:02:41,0:05:32], [0:11:59,0:17:08], [0:19:16,0:23:55], [0:32:25,0:37:23]","LISA, Tyla, Joan Jett, Cher",
https://www.youtube.com/watch?v=mCvCzVQlIMk,127,tv,1513,A,Counting,How many times did the guest sitting on the red sofa drink from the glass?,"[0:04:52,0:04:54],     [0:26:13,0:26:15],  [0:32:07,0:32:09], [0:33:07,0:33:09], ",4,
,127,tv,1514,A,Enumeration,Please list all the movie and TV series titles mentioned in the show that Tom Hiddleston appeared in.,"
[0:02:56,0:03:07], ","The Night Manager, Loki, I Saw the Light, Thor",
,127,tv,1515,B,Counting,What happened to the two cats Sarah Pascoe owned after she broke up with her ex-boyfriend? Count the number of steps in that process.,"[0:30:19,0:30:23]",2,
,127,tv,1516,B,Enumeration,"Please list the sequence of events in the anecdote Samuel L. Jackson experienced with Marlon Brando, step by step.","[0:21:26,0:22:28]","Samuel L. Jackson was backstage at Michael Jackson's concert → Marlon Brando approached him and recited lines from Pulp Fiction → Brando gave him his phone number → Later, Jackson called and it connected to a Chinese restaurant → When he asked the staff, Brando answered the phone.",
,127,tv,1519,D,Counting,"In the opening scene of the show, where the host appears from the audience, how many of the audience members sitting in the front row are wearing glasses?",,4,
,127,tv,1520,D,Enumeration,Please list all the types of fruit placed on the coffee table in front of the sofa.,"[0:04:13,0:04:14]","Pineapple, Mangosteen, Grapes, Fig",
,127,tv,1521,E,Counting,"When the band members joined at the end of the show, what was the total number of people sitting on the red sofa and stools on stage?","[0:31:52,0:31:58]",8,"Graham Norton,Tom Hiddleston,
John Malkovich ,
Samuel L. Jackson, 
Sara Pascoe ,
Lauren Mayberry,Martin Doherty,Iain Cook"
,127,tv,1522,E,Enumeration,"In the closing of the show, please list everyone who was sitting on the red sofa.","[0:31:52,0:31:58]","Tom Hiddleston,
John Malkovich ,
Samuel L. Jackson, 
Sara Pascoe ,
Lauren Mayberry,Martin Doherty,Iain Cook",
,127,tv,1523,F,Counting,"After Tom Hiddleston performed his Robert De Niro impression, and while he was sitting on the left end of the sofa, how many times did he drink?","
[0:04:52,0:04:54], ",1,
,127,tv,1524,F,Enumeration,"After the show started, and before the first guest, Sarah Pascoe, appeared, please list all the famous people shown on the monitor.","[0:01:29,0:01:33], [0:01:44,0:01:47]","Donald Trump, Chvrches",
,127,tv,1517,C,Counting,How many times did Tom Hiddleston's voice tone switch up and down when he performed yodeling?,"[0:09:23,0:09:32]",5,
,127,tv,1518,C,Enumeration,Please list all the hit songs by Hank Williams that Tom Hiddleston mentioned.,"[0:07:36,0:07:50]","Hey, Good Lookin', Move It on Over, Lovesick Blues, Why Don't You Love Me, I'm So Lonesome I Could Cry, Cold, Cold Heart",
https://www.youtube.com/watch?v=qp5Vxj6wjnU,128,news,1525,A,Counting,How many legal issues or scandals involving celebrities were covered in this broadcast?,"[0:00:20,0:05:21], [0:11:18,0:15:18], [0:30:13,0:32:23]",3,
,128,news,1526,A,Enumeration,List all types of media that appeared in the video as news sources.,"[0:19:23,0:19:35], [0:19:42,0:19:43], [0:31:37,0:32:18], [0:33:13,0:33:18], [0:33:31,0:33:33], [0:35:41,0:35:43], [0:39:29,0:39:31], [0:41:47,0:41:51]","Fox 11 Los Angeles, LiveNOW from FOX, KSTU, YouTube, Instagram, American Eagle, Filmin' Tahiti",
,128,news,1527,B,Counting,"How many precedents were cited by the prosecution as grounds for denying Diddy's bail, where bail was denied for Mann Act violations?","[0:01:20,0:01:22], [0:01:33,0:01:45]",2,
,128,news,1528,B,Enumeration,List the flow of discussion from Ghislaine Maxwell's transfer to a new prison to the topic of Epstein's island being turned into a resort.,"[0:11:18,0:11:47], [0:12:07,0:12:29], [0:13:09,0:13:42], [0:14:50,0:15:09], [0:26:19,0:27:30], ","Ghislaine Maxwell is transferred to a new, lower-security prison camp in Texas → Speculation arises that this move is part of a deal with the Department of Justice for her cooperation → Victims' families express outrage, calling her a monster and a liar → A caller jokes about a reality show featuring Maxwell and other famous inmates at the new prison → The topic changes to the news that Jeffrey Epstein's private island is being turned into a luxury resort.",
,128,news,1531,D,Counting,How many times were photos or video clips of Ghislaine Maxwell shown throughout the program?,"[0:10:59,0:11:04], [0:11:11,0:11:12], [0:11:23,0:11:26], [0:11:32,0:11:35], [0:11:55,0:11:57], [0:12:12,0:12:16], [0:12:27,0:12:32], [0:13:07,0:13:09], [0:13:28,0:13:39], [0:14:00,0:14:01], [0:14:31,0:14:33], [0:14:41,0:14:42]",13,
,128,news,1532,D,Enumeration,List all brand names or slogans written on T-shirts worn inside the studio.,"[0:10:56,0:10:58], [0:28:09,0:28:12]","Choose Wisely, Sturdy Wings",
,128,news,1533,E,Counting,What is the maximum number of people sitting at the round table in the Michelle Obama podcast scene?,"[0:08:20,0:08:22], [0:09:05,0:09:07]",4,
,128,news,1534,E,Enumeration,List all the names of the senior producers shown in the program's ending credits (around 42:27).,"[0:42:27,0:42:29]","Joey Faratzis, Kyle Jamieson",
,128,news,1535,F,Counting,How many times were images of aircraft on the ground shown after the discussion about Delta Airlines turbulence began (after 19:03)?,"[0:19:14,0:19:18], [0:19:23,0:19:39], [0:22:23,0:22:27], [0:22:51,0:22:53]",5,
,128,news,1536,F,Enumeration,List the celebrities who appear in still images in the opening montage (0:09-0:17).,"[0:00:09,0:00:16]","Kourtney Kardashian, Tom Holland, Rihanna, Dwayne Johnson, Ben Affleck, Zendaya, Jennifer Lopez, Timothée Chalamet",
,128,news,1529,C,Counting,"How many times did the beep sound, used to censor inappropriate language, occur during the Bill Burr podcast segment?","[0:15:48,0:16:43]",11,
,128,news,1530,C,Enumeration,List all the names of reality TV show series mentioned by Michelle Obama and the host during their conversation.,"[0:08:56,0:08:58], [0:08:58,0:09:00], [0:09:11,0:09:13]","The Real Housewives, The Real Housewives of Atlanta",
https://www.youtube.com/watch?v=RyDW8Cl_0Rk,129,news,1537,A,Counting,"How many times was the topic of celebrity deaths (including actual deaths, false reports, or references to past deaths) brought up in this program?","[0:13:04,0:13:05], [0:21:38,0:21:51]",2,
,129,news,1538,A,Enumeration,List all TV shows or series mentioned in the program.,"[0:01:01,0:01:03], [0:04:53,0:04:54], [0:14:28,0:14:30], [0:14:39,0:14:42], [0:26:50,0:26:52], [0:27:42,0:27:44], [0:27:44,0:27:46], [0:28:53,0:28:55]","Monsters, The Cosby Show, The Osbournes, Ozzy & Jack's World Detour, The Late Show with Stephen Colbert, The Daily Show, 60 Minutes, Making a Murderer, The Epstein Files, Glee",
,129,news,1539,B,Counting,How many steps were mentioned in the official process leading up to the decision on the Menendez brothers' parole?,"[0:01:28,0:01:38], [0:02:34,0:02:40]",3,
,129,news,1540,B,Enumeration,List the sequence of events explained in the program that led Governor Gavin Newsom to publicly discuss the Menendez brothers' case.,"[0:00:42,0:00:52], [0:01:01,0:01:03], [0:01:39,0:01:50], [0:02:19,0:02:26]","Ryan Murphy created the Netflix series 'Monsters' about the Menendez brothers → Governor Gavin Newsom, who has a podcast, invited Ryan Murphy as a guest → During the podcast, Newsom asked Murphy for his opinion on the Menendez case → Murphy shared that he believe the brothers should be freed, prompting a public discussion by the governor.",
,129,news,1543,D,Counting,"How many times did the ""TMZ LIVE"" logo with palm trees in the background appear on screen?","[0:00:08,0:00:10], [0:00:16,0:00:19], [0:12:24,0:12:25], [0:12:52,0:12:53], [0:21:35,0:21:36], [0:22:12,0:22:13], [0:26:48,0:26:49], [0:27:09,0:27:10], [0:35:13,0:35:14], [0:35:39,0:35:40], [0:38:13,0:38:14], [0:38:30,0:38:31], [0:42:07,0:42:08], [0:42:26,0:42:27]",14,
,129,news,1544,D,Enumeration,List all types of hats worn by the people appearing in the video.,"[0:00:02,0:00:04], [0:21:58,0:21:59], [0:25:30,0:25:32], [0:27:02,0:27:03], [0:38:20,0:38:22]","Baseball cap, Trucker hat, Beanie, Wide-brimmed straw hat",
,129,news,1545,E,Counting,What was the maximum number of computer monitors simultaneously visible on one desk in the newsroom?,"[0:39:50,0:39:55]",6,
,129,news,1547,F,Counting,How many people appeared via remote video call after the first 20 minutes of the program?,"[0:25:54,0:25:55], [0:29:33,0:29:35], [0:40:39,0:40:40], [0:40:53,0:41:09], [0:41:15,0:41:17]",5,
,129,news,1548,F,Enumeration,List all individuals who appeared in photos or archival footage during the segment about Ozzy Osbourne's false death report.,"[0:21:54,0:21:57], [0:23:43,0:23:46]","Ozzy Osbourne, Sharon Osbourne, Kelly Osbourne, Jack Osbourne, Geezer Butler, Tony Iommi, Bill Ward",
,129,news,1541,C,Counting,What was the total number of viewers who participated via phone or video call during the program?,"[0:05:48,0:05:50], [0:06:50,0:07:13], [0:15:52,0:15:53], [0:20:37,0:20:41], [0:25:54,0:25:55], [0:29:33,0:29:35], [0:40:39,0:40:40], [0:40:53,0:41:09], [0:41:15,0:41:17]",9,
,129,news,1542,C,Enumeration,List all celebrities whose deaths were discussed or mentioned in the program.,"[0:21:38,0:22:45]","Jeffrey Epstein, Malcolm-Jamal warner, Michael Jackson, Prince Roger, Ennis Cosby",
